Starting optimization with 100...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  30    1.570609e-08   5.111042e-05   2.276208e-04   34        31        1         0         
  31    1.352540e-08   9.660318e-05   2.420353e-04   35        32        1         0         
  32    1.173213e-08   3.071619e-05   9.310265e-05   36        33        1         0         
  33    1.119976e-08   3.017896e-05   3.110655e-05   37        34        1         0         
  34    9.884157e-09   3.594440e-05   9.565602e-05   38        35        1         0         
  35    8.001751e-09   4.042816e-05   1.905402e-04   39        36        1         0         
  36    7.250908e-09   7.063862e-05   1.833541e-04   41        37        2         0         
  37    5.870630e-09   2.856643e-05   1.264215e-04   42        38        1         0         
  38    5.173100e-09   2.217106e-05   8.607181e-05   43        39        1         0         
  39    4.532493e-09   2.503843e-05   9.209849e-05   44        40        1         0         
  40    3.682916e-09   2.388144e-05   1.355237e-04   45        41        1         0         
  41    3.441600e-09   4.185934e-05   1.191098e-04   47        42        2         0         
  42    2.919565e-09   1.482066e-05   4.431864e-05   48        43        1         0         
  43    2.715640e-09   1.448875e-05   2.818078e-05   49        44        1         0         
  44    2.391024e-09   1.782960e-05   6.439240e-05   50        45        1         0         
  45    2.159033e-09   3.803254e-05   1.264214e-04   51        46        1         0         
  46    1.760926e-09   1.423174e-05   5.451928e-05   52        47        1         0         
  47    1.573073e-09   1.032903e-05   4.215963e-05   53        48        1         0         
  48    1.417962e-09   1.154594e-05   5.053356e-05   54        49        1         0         
  49    1.187356e-09   1.002330e-05   7.364648e-05   55        50        1         0         
  50    1.114247e-09   2.123209e-05   5.875271e-05   57        51        2         0         
  51    9.632069e-10   8.106931e-06   4.508404e-05   58        52        1         0         
  52    8.962501e-10   6.562972e-06   2.226819e-05   59        53        1         0         
  53    7.663474e-10   8.740922e-06   5.621310e-05   60        54        1         0         
  54    6.112707e-10   9.413655e-06   8.027081e-05   61        55        1         0         
  55    5.202510e-10   1.704146e-05   7.530547e-05   63        56        2         0         
  56    4.047481e-10   6.770915e-06   6.503543e-05   64        57        1         0         
  57    3.592859e-10   4.324860e-06   2.644420e-05   65        58        1         0         
  58    3.232259e-10   4.569224e-06   2.301497e-05   66        59        1         0         
  59    2.937724e-10   5.821890e-06   2.834629e-05   67        60        1         0         
  60    2.739037e-10   2.783439e-06   1.501842e-05   68        61        1         0         
  61    2.625877e-10   2.430460e-06   1.058831e-05   69        62        1         0         
  62    2.536907e-10   1.836046e-06   1.059283e-05   70        63        1         0         
  63    2.440794e-10   3.028898e-06   1.520960e-05   71        64        1         0         
  64    2.304523e-10   3.446777e-06   2.027889e-05   72        65        1         0         
  65    1.971319e-10   5.142509e-06   5.385780e-05   73        66        1         0         
  66    1.509669e-10   5.643171e-06   9.014833e-05   74        67        1         0         
  67    1.350319e-10   7.838106e-06   1.028890e-04   75        68        1         0         
  68    1.058556e-10   2.265007e-06   1.267408e-05   76        69        1         0         
  69    9.791717e-11   1.940059e-06   8.740811e-06   77        70        1         0         
  70    8.823295e-11   2.720502e-06   1.023828e-05   78        71        1         0         
  71    6.835318e-11   3.709606e-06   3.329413e-05   79        72        1         0         
  72    4.603538e-11   2.731591e-06   5.960789e-05   80        73        1         0         
  73    4.380675e-11   2.987992e-06   1.496848e-05   83        74        3         0         
  74    3.814079e-11   7.396461e-07   2.276014e-05   84        75        1         0         
  75    3.742549e-11   4.068452e-07   3.217848e-06   85        76        1         0         
  76    3.698307e-11   5.082751e-07   1.845880e-06   86        77        1         0         
  77    3.564392e-11   9.022711e-07   5.618308e-06   87        78        1         0         
  78    3.301769e-11   1.384340e-06   1.366404e-05   88        79        1         0         
  79    2.967651e-11   2.033958e-06   2.647845e-05   89        80        1         0         
  80    2.625718e-11   1.130859e-06   1.721271e-05   90        81        1         0         
  81    2.429114e-11   4.782415e-07   1.219544e-05   91        82        1         0         
  82    2.372050e-11   4.797292e-07   3.319697e-06   92        83        1         0         
  83    2.245616e-11   7.941734e-07   7.613660e-06   93        84        1         0         
  84    1.989587e-11   1.270978e-06   1.745886e-05   94        85        1         0         
  85    1.563640e-11   1.562639e-06   3.501837e-05   95        86        1         0         
  86    1.389016e-11   2.453247e-06   4.550122e-05   96        87        1         0         
  87    1.094341e-11   7.532087e-07   3.419917e-06   97        88        1         0         
  88    1.035142e-11   3.003778e-07   2.913596e-06   98        89        1         0         
  89    1.014422e-11   3.167056e-07   1.591749e-06   99        90        1         0         
  90    9.734325e-12   5.092080e-07   3.342814e-06   100       91        1         0         
  91    8.667740e-12   9.179145e-07   9.954893e-06   101       92        1         0         
  92    6.746470e-12   1.270739e-06   2.046988e-05   102       93        1         0         
  93    4.261004e-12   1.163956e-06   3.108268e-05   103       94        1         0         
  94    4.041270e-12   1.113261e-06   4.100247e-06   107       95        4         0         
  95    2.894566e-12   4.864580e-07   1.620568e-05   108       96        1         0         
  96    2.692862e-12   9.153219e-08   1.877317e-06   109       97        1         0         
Optimization Terminated with Status: Converged
The process took 4343.3 seconds to run.
Total n_vmult for algorithm 76018
