Starting optimization with 100...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  52    1.109322e-09   4.199460e-06   4.625012e-05   54        53        1         0         
  53    1.052644e-09   5.056283e-06   5.121692e-05   55        54        1         0         
  54    9.509794e-10   6.513086e-06   1.478202e-04   56        55        1         0         
  55    9.281957e-10   8.655923e-06   1.152724e-04   57        56        1         0         
  56    8.712986e-10   2.645542e-06   2.972324e-05   58        57        1         0         
  57    8.581965e-10   2.000389e-06   9.987217e-06   59        58        1         0         
  58    8.391464e-10   2.594964e-06   2.413849e-05   60        59        1         0         
  59    8.012879e-10   3.762865e-06   5.365413e-05   61        60        1         0         
  60    7.299929e-10   4.955431e-06   1.190059e-04   62        61        1         0         
  61    6.947441e-10   7.877499e-06   1.071426e-04   64        62        2         0         
  62    6.289142e-10   3.906422e-06   8.836822e-05   65        63        1         0         
  63    5.953767e-10   1.964832e-06   5.084135e-05   66        64        1         0         
  64    5.799755e-10   1.927416e-06   2.203786e-05   67        65        1         0         
  65    5.546946e-10   2.653806e-06   3.838024e-05   68        66        1         0         
  66    5.064519e-10   3.970049e-06   8.901641e-05   69        67        1         0         
  67    4.538588e-10   5.328916e-06   1.561510e-04   70        68        1         0         
  68    4.137144e-10   3.741783e-06   1.458978e-04   71        69        1         0         
  69    3.931398e-10   1.505847e-06   2.482965e-05   72        70        1         0         
  70    3.855449e-10   1.095532e-06   1.322023e-05   73        71        1         0         
  71    3.806899e-10   1.436407e-06   9.670856e-06   74        72        1         0         
  72    3.551650e-10   3.087838e-06   6.103899e-05   75        73        1         0         
  73    3.180569e-10   4.224416e-06   1.082002e-04   76        74        1         0         
  74    2.695009e-10   4.469371e-06   1.786020e-04   77        75        1         0         
  75    2.670646e-10   4.487641e-06   1.524463e-04   79        76        2         0         
  76    2.366048e-10   1.288112e-06   3.606146e-05   80        77        1         0         
  77    2.322141e-10   6.335358e-07   1.210692e-05   81        78        1         0         
  78    2.295993e-10   8.259911e-07   7.108597e-06   82        79        1         0         
  79    2.251023e-10   1.470829e-06   1.435593e-05   83        80        1         0         
  80    2.148555e-10   2.492384e-06   3.877640e-05   84        81        1         0         
  81    1.943458e-10   3.445686e-06   9.071567e-05   85        82        1         0         
  82    1.676497e-10   3.602730e-06   1.454073e-04   86        83        1         0         
  83    1.572719e-10   3.117687e-06   8.378215e-05   88        84        2         0         
  84    1.468532e-10   1.104890e-06   4.129449e-05   89        85        1         0         
  85    1.446649e-10   3.167862e-07   8.488878e-06   90        86        1         0         
  86    1.443010e-10   3.545202e-07   4.974309e-06   91        87        1         0         
  87    1.428996e-10   6.516136e-07   1.197823e-05   92        88        1         0         
  88    1.397292e-10   1.168533e-06   1.901852e-05   93        89        1         0         
  89    1.322462e-10   1.890237e-06   4.607910e-05   94        90        1         0         
  90    1.187641e-10   2.412036e-06   1.020370e-04   95        91        1         0         
  91    1.041985e-10   2.293438e-06   1.598672e-04   96        92        1         0         
  92    1.025370e-10   2.587137e-06   2.102462e-04   97        93        1         0         
  93    9.170095e-11   5.012095e-07   7.272566e-05   98        94        1         0         
  94    9.069160e-11   2.893603e-07   1.472546e-05   99        95        1         0         
  95    9.004438e-11   4.086769e-07   8.903909e-06   100       96        1         0         
  96    8.880902e-11   6.811995e-07   1.409413e-05   101       97        1         0         
  97    8.562680e-11   1.185383e-06   3.358969e-05   102       98        1         0         
  98    7.840833e-11   1.788476e-06   7.781111e-05   103       99        1         0         
  99    6.606261e-11   2.204468e-06   1.463084e-04   104       100       1         0         
  100   5.568382e-11   2.175788e-06   1.748464e-04   105       101       1         0         
  101   4.833180e-11   7.837332e-07   7.901896e-05   106       102       1         0         
  102   4.670074e-11   2.119205e-07   2.118111e-05   107       103       1         0         
  103   4.653219e-11   1.233599e-07   1.147461e-05   108       104       1         0         
  104   4.642783e-11   1.743989e-07   5.177525e-06   109       105       1         0         
  105   4.602530e-11   3.903602e-07   1.248964e-05   110       106       1         0         
  106   4.516950e-11   6.961341e-07   1.684420e-05   111       107       1         0         
  107   4.302149e-11   1.143216e-06   3.646113e-05   112       108       1         0         
  108   3.893287e-11   1.535846e-06   7.743284e-05   113       109       1         0         
  109   3.333944e-11   1.452541e-06   1.325949e-04   114       110       1         0         
  110   3.242796e-11   2.035937e-06   8.594561e-05   116       111       2         0         
  111   2.785351e-11   7.549948e-07   8.603907e-05   117       112       1         0         
  112   2.656625e-11   1.921895e-07   3.413989e-05   118       113       1         0         
  113   2.593996e-11   3.624319e-07   1.909533e-05   119       114       1         0         
  114   2.498314e-11   6.389871e-07   2.431257e-05   120       115       1         0         
  115   2.247350e-11   1.080610e-06   6.414824e-05   121       116       1         0         
  116   1.776321e-11   1.467491e-06   1.329996e-04   122       117       1         0         
  117   1.121597e-11   1.394375e-06   2.159854e-04   123       118       1         0         
  118   1.102809e-11   1.566902e-06   2.115337e-05   128       119       5         0         
  119   6.850426e-12   7.363977e-07   1.495394e-04   129       120       1         0         
  120   5.838362e-12   1.457774e-07   3.639033e-05   130       121       1         0         
  121   5.753213e-12   3.699501e-08   1.711171e-05   131       122       1         0         
Optimization Terminated with Status: Converged
The process took 495.223 seconds to run.
Total n_vmult for algorithm 39274
