Starting optimization with 40...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  29    7.210694e-08   2.817546e-06   2.538296e-03   32        30        1         0         
  30    6.991384e-08   3.407892e-06   3.268632e-03   33        31        1         0         
  31    6.597210e-08   3.298424e-06   5.914996e-03   34        32        1         0         
  32    6.472165e-08   8.411840e-06   1.054007e-02   36        33        2         0         
  33    5.662349e-08   2.849453e-06   8.341944e-03   37        34        1         0         
  34    5.148414e-08   3.151222e-06   8.300620e-03   38        35        1         0         
  35    4.481048e-08   4.745993e-06   1.451048e-02   39        36        1         0         
  36    3.873755e-08   3.587579e-06   1.512035e-02   40        37        1         0         
  37    3.530803e-08   7.451657e-06   1.903688e-02   41        38        1         0         
  38    3.046433e-08   3.255438e-06   4.142414e-03   42        39        1         0         
  39    2.675982e-08   4.516275e-06   4.101061e-03   43        40        1         0         
  40    1.910198e-08   7.797757e-06   1.282246e-02   44        41        1         0         
  41    9.695480e-09   8.642717e-06   2.272446e-02   45        42        1         0         
  42    2.767207e-09   4.513475e-06   3.046526e-02   46        43        1         0         
  43    5.410961e-10   1.832469e-06   3.733790e-03   47        44        1         0         
  44    2.105381e-10   4.204123e-07   1.131107e-03   48        45        1         0         
  45    1.922795e-10   6.602401e-08   1.473379e-04   49        46        1         0         
  46    1.914890e-10   4.408047e-08   9.415117e-05   50        47        1         0         
  47    1.905401e-10   4.934485e-08   5.845986e-05   51        48        1         0         
  48    1.866232e-10   1.107549e-07   1.892837e-04   52        49        1         0         
  49    1.790442e-10   1.939838e-07   3.399042e-04   53        50        1         0         
  50    1.632751e-10   2.774249e-07   7.464604e-04   54        51        1         0         
  51    1.436055e-10   2.606416e-07   1.058626e-03   55        52        1         0         
  52    1.377541e-10   3.336146e-07   1.302418e-03   56        53        1         0         
  53    1.266503e-10   8.520665e-08   3.614386e-04   57        54        1         0         
  54    1.250043e-10   2.705599e-08   7.216889e-05   58        55        1         0         
  55    1.242424e-10   4.929138e-08   8.367873e-05   59        56        1         0         
  56    1.227719e-10   9.071307e-08   1.780925e-04   60        57        1         0         
  57    1.188828e-10   1.609411e-07   4.980304e-04   61        58        1         0         
  58    1.095528e-10   2.613698e-07   1.269430e-03   62        59        1         0         
  59    8.900533e-11   3.792172e-07   2.981262e-03   63        60        1         0         
  60    5.420281e-11   4.374324e-07   5.485285e-03   64        61        1         0         
  61    1.849853e-11   3.287634e-07   6.243293e-03   65        62        1         0         
  62    2.982160e-12   1.104241e-07   2.589168e-03   66        63        1         0         
  63    4.971836e-13   1.589352e-08   4.706926e-04   67        64        1         0         
  64    3.749147e-13   4.074408e-09   4.306437e-04   68        65        1         0         
  65    3.723719e-13   2.499327e-09   6.364343e-05   69        66        1         0         
  66    3.719431e-13   1.483854e-09   4.691111e-06   70        67        1         0         
  67    3.707699e-13   2.014737e-09   9.777597e-06   71        68        1         0         
  68    3.683970e-13   4.876247e-09   1.211715e-05   72        69        1         0         
  69    3.616032e-13   1.028308e-08   2.252531e-05   73        70        1         0         
  70    3.453100e-13   1.816198e-08   3.789710e-05   74        71        1         0         
  71    3.069957e-13   2.872864e-08   7.243373e-05   75        72        1         0         
  72    2.334035e-13   3.775371e-08   1.326731e-04   76        73        1         0         
  73    1.366616e-13   3.508773e-08   1.905867e-04   77        74        1         0         
  74    7.265668e-14   1.742891e-08   1.555856e-04   78        75        1         0         
  75    5.778395e-14   3.289134e-09   5.228237e-05   79        76        1         0         
  76    5.671412e-14   9.948269e-11   2.005995e-05   80        77        1         0         
Optimization Terminated with Status: Converged
The process took 237.823 seconds to run.
