Starting optimization with 20...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  22    2.901900e-05   1.275850e-04   1.387468e-01   24        23        1         0         
  23    2.495153e-05   1.909047e-04   3.345125e-01   25        24        1         0         
  24    1.773909e-05   2.380594e-04   6.709919e-01   26        25        1         0         
  25    1.198896e-05   4.322413e-04   1.068059e+00   27        26        1         0         
  26    5.925411e-06   1.639927e-04   2.145150e-01   28        27        1         0         
  27    3.318114e-06   5.115191e-05   2.113454e-01   29        28        1         0         
  28    2.949950e-06   4.506048e-05   3.442621e-02   30        29        1         0         
  29    2.232161e-06   6.472749e-05   5.454254e-02   31        30        1         0         
  30    1.252756e-06   8.649156e-05   9.083933e-02   32        31        1         0         
  31    3.859538e-07   5.523859e-05   1.326614e-01   33        32        1         0         
  32    1.903024e-07   1.384297e-05   5.064064e-02   34        33        1         0         
  33    1.742129e-07   3.767996e-06   9.457334e-03   35        34        1         0         
  34    1.716411e-07   3.647792e-06   3.230833e-03   36        35        1         0         
  35    1.683710e-07   4.910174e-06   2.409116e-03   37        36        1         0         
  36    1.537665e-07   9.901371e-06   9.174824e-03   38        37        1         0         
  37    1.276574e-07   1.504045e-05   1.648385e-02   39        38        1         0         
  38    8.270451e-08   1.736490e-05   3.189533e-02   40        39        1         0         
  39    4.204929e-08   1.016359e-05   3.393064e-02   41        40        1         0         
  40    3.222490e-08   2.514219e-06   1.215254e-02   42        41        1         0         
  41    3.144912e-08   2.149426e-07   3.380618e-03   43        42        1         0         
  42    3.142020e-08   1.426828e-07   1.039507e-03   44        43        1         0         
  43    3.139832e-08   1.431107e-07   2.439898e-04   45        44        1         0         
  44    3.104448e-08   3.326112e-07   4.150753e-03   46        45        1         0         
  45    3.030087e-08   6.971464e-07   9.013775e-03   47        46        1         0         
  46    2.816082e-08   1.782616e-06   3.106354e-02   48        47        1         0         
  47    2.411016e-08   2.099172e-06   5.739910e-02   49        48        1         0         
  48    1.488401e-08   2.829909e-06   1.416489e-01   50        49        1         0         
  49    8.179702e-09   3.209440e-06   1.806832e-01   51        50        1         0         
  50    2.281649e-09   1.011169e-06   4.597357e-02   52        51        1         0         
  51    1.033812e-09   3.509501e-07   9.069788e-03   53        52        1         0         
  52    9.717497e-10   7.699127e-08   5.654102e-03   54        53        1         0         
  53    9.670117e-10   6.192809e-08   7.088772e-04   55        54        1         0         
  54    9.568551e-10   1.534642e-07   1.116818e-03   56        55        1         0         
  55    9.357175e-10   2.957713e-07   1.398544e-03   57        56        1         0         
  56    8.781640e-10   5.361986e-07   2.544855e-03   58        57        1         0         
  57    7.510775e-10   8.353242e-07   4.636073e-03   59        58        1         0         
  58    5.098076e-10   1.072189e-06   9.242498e-03   60        59        1         0         
  59    2.146379e-10   9.376101e-07   1.387844e-02   61        60        1         0         
  60    4.045452e-11   4.411429e-07   1.137185e-02   62        61        1         0         
  61    5.248132e-12   6.833166e-08   3.481761e-03   63        62        1         0         
  62    3.027985e-12   1.028737e-09   1.070735e-03   64        63        1         0         
  63    2.987017e-12   8.656506e-10   2.305109e-04   65        64        1         0         
  64    2.986811e-12   3.140362e-09   7.894699e-06   67        65        2         0         
  65    2.986435e-12   1.490958e-09   1.080882e-05   68        66        1         0         
  66    2.986142e-12   8.520652e-10   5.336143e-06   69        67        1         0         
  67    2.984764e-12   1.700167e-09   1.891244e-05   70        68        1         0         
  68    2.981760e-12   4.606722e-09   3.576852e-05   71        69        1         0         
  69    2.973312e-12   9.765712e-09   9.793203e-05   72        70        1         0         
  70    2.951946e-12   1.781009e-08   2.508222e-04   73        71        1         0         
  71    2.896444e-12   3.060575e-08   6.649778e-04   74        72        1         0         
  72    2.758479e-12   4.965898e-08   1.688893e-03   75        73        1         0         
  73    2.438267e-12   7.450121e-08   4.027486e-03   76        74        1         0         
  74    1.817803e-12   9.521886e-08   8.156918e-03   77        75        1         0         
  75    9.980478e-13   8.726131e-08   1.155707e-02   78        76        1         0         
  76    4.523775e-13   4.368921e-08   7.897351e-03   79        77        1         0         
  77    3.156292e-13   8.587106e-09   5.717685e-04   80        78        1         0         
  78    3.049179e-13   2.022463e-10   1.178856e-03   81        79        1         0         
  79    3.046737e-13   1.789340e-10   2.954357e-04   82        80        1         0         
  80    3.045139e-13   1.488001e-10   2.157333e-05   83        81        1         0         
  81    2.936751e-13   3.637355e-09   9.422622e-04   84        82        1         0         
  82    2.770433e-13   6.936034e-09   7.754820e-04   85        83        1         0         
  83    2.306022e-13   1.225819e-08   1.118946e-03   86        84        1         0         
  84    1.528674e-13   1.597399e-08   1.095312e-03   87        85        1         0         
  85    5.972627e-14   1.384010e-08   2.461978e-03   88        86        1         0         
  86    1.021782e-14   6.103646e-09   3.049938e-03   89        87        1         0         
  87    5.810167e-16   9.712630e-10   1.437487e-03   90        88        1         0         
  88    2.227759e-17   2.098744e-12   2.025963e-04   91        89        1         0         
Optimization Terminated with Status: Converged
The process took 266.353 seconds to run.
