Starting optimization with 100...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  25    5.746326e-08   2.844722e-06   1.366170e-03   27        26        1         0         
  26    5.524203e-08   3.064588e-06   1.621749e-03   28        27        1         0         
  27    4.918353e-08   4.809288e-06   4.801864e-03   29        28        1         0         
  28    3.879242e-08   6.653666e-06   9.226928e-03   30        29        1         0         
  29    2.474912e-08   7.179315e-06   1.459787e-02   31        30        1         0         
  30    2.064569e-08   7.393263e-06   7.069824e-03   34        31        3         0         
  31    1.381684e-08   2.713130e-06   5.964708e-03   35        32        1         0         
  32    1.144430e-08   1.972364e-06   1.960104e-03   36        33        1         0         
  33    9.789974e-09   2.505711e-06   1.642407e-03   37        34        1         0         
  34    7.262606e-09   2.929271e-06   3.867287e-03   38        35        1         0         
  35    6.319114e-09   2.746301e-06   2.698146e-03   40        36        2         0         
  36    5.583844e-09   1.025518e-06   1.260545e-03   41        37        1         0         
  37    5.375559e-09   5.640926e-07   8.570230e-04   42        38        1         0         
  38    5.273979e-09   6.586359e-07   3.733687e-04   43        39        1         0         
  39    4.863106e-09   1.114327e-06   1.571856e-03   44        40        1         0         
  40    4.418482e-09   1.227752e-06   1.916826e-03   45        41        1         0         
  41    4.249399e-09   1.558027e-06   1.174560e-03   48        42        3         0         
  42    3.827475e-09   8.270358e-07   1.988787e-03   49        43        1         0         
  43    3.517111e-09   6.388719e-07   1.433449e-03   50        44        1         0         
  44    3.059042e-09   1.142798e-06   2.339633e-03   51        45        1         0         
  45    2.463447e-09   1.555687e-06   3.308079e-03   52        46        1         0         
  46    1.434692e-09   1.516663e-06   6.404382e-03   53        47        1         0         
  47    1.312763e-09   1.798172e-06   1.361850e-03   57        48        4         0         
  48    7.012549e-10   7.218941e-07   4.494833e-03   58        49        1         0         
  49    5.600093e-10   1.939387e-07   8.386216e-04   59        50        1         0         
  50    5.361778e-10   1.806288e-07   3.983517e-04   60        51        1         0         
  51    5.266138e-10   2.108025e-07   2.708447e-04   61        52        1         0         
  52    5.163256e-10   1.477491e-07   1.170887e-04   62        53        1         0         
  53    4.847850e-10   2.721625e-07   6.109796e-04   63        54        1         0         
  54    4.621137e-10   3.582957e-07   5.022175e-04   64        55        1         0         
  55    4.056300e-10   3.568163e-07   1.289482e-03   65        56        1         0         
  56    3.883902e-10   6.733815e-07   1.441740e-03   66        57        1         0         
  57    3.355328e-10   2.343881e-07   4.013561e-04   67        58        1         0         
  58    3.119541e-10   1.808495e-07   3.555311e-04   68        59        1         0         
  59    2.734451e-10   3.490358e-07   9.469466e-04   69        60        1         0         
  60    2.180359e-10   4.843752e-07   1.779540e-03   70        61        1         0         
  61    1.508112e-10   4.076400e-07   2.711391e-03   71        62        1         0         
  62    1.127122e-10   2.285400e-07   1.957255e-03   72        63        1         0         
  63    9.568964e-11   1.086952e-07   5.187412e-04   73        64        1         0         
  64    8.639253e-11   1.707422e-07   2.294094e-04   74        65        1         0         
  65    7.698988e-11   2.223869e-07   2.987417e-04   75        66        1         0         
  66    5.364610e-11   2.830619e-07   9.974651e-04   76        67        1         0         
  67    3.595513e-11   3.245024e-07   1.429618e-03   77        68        1         0         
  68    2.301293e-11   1.267513e-07   6.385664e-04   78        69        1         0         
  69    1.976003e-11   3.075979e-08   2.428008e-04   79        70        1         0         
  70    1.955884e-11   9.464080e-09   4.117287e-05   80        71        1         0         
  71    1.952582e-11   9.014458e-09   9.662342e-06   81        72        1         0         
  72    1.940847e-11   1.772812e-08   2.745084e-05   82        73        1         0         
  73    1.916189e-11   3.305178e-08   5.221981e-05   83        74        1         0         
  74    1.849386e-11   5.885742e-08   1.471167e-04   84        75        1         0         
  75    1.710590e-11   8.764455e-08   3.295638e-04   85        76        1         0         
  76    1.477988e-11   1.007975e-07   6.124880e-04   86        77        1         0         
  77    1.247281e-11   8.193488e-08   7.031427e-04   87        78        1         0         
  78    1.170004e-11   6.882566e-08   4.613348e-04   88        79        1         0         
  79    1.111472e-11   1.014975e-08   1.294595e-04   89        80        1         0         
  80    1.104071e-11   1.091045e-08   7.136691e-05   90        81        1         0         
  81    1.098612e-11   1.519346e-08   3.206492e-05   91        82        1         0         
  82    1.075207e-11   2.917820e-08   8.011703e-05   92        83        1         0         
  83    1.024922e-11   4.805080e-08   1.331623e-04   93        84        1         0         
  84    9.001323e-12   7.635947e-08   3.638949e-04   94        85        1         0         
  85    6.606965e-12   9.967636e-08   8.450983e-04   95        86        1         0         
  86    5.598566e-12   1.781594e-07   1.775197e-03   96        87        1         0         
  87    2.052149e-12   7.780713e-08   3.805897e-04   97        88        1         0         
  88    7.281500e-13   3.425905e-08   4.663583e-04   98        89        1         0         
  89    4.391159e-13   8.795898e-09   3.124982e-04   99        90        1         0         
  90    4.282970e-13   1.431684e-09   3.462399e-05   100       91        1         0         
  91    4.278353e-13   9.254716e-10   8.638232e-07   101       92        1         0         
  92    4.273988e-13   1.307495e-09   1.068573e-06   102       93        1         0         
  93    4.258224e-13   2.867667e-09   3.242229e-06   103       94        1         0         
  94    4.222044e-13   5.290032e-09   7.203491e-06   104       95        1         0         
  95    4.126705e-13   9.232571e-09   1.961263e-05   105       96        1         0         
  96    3.906185e-13   1.448496e-08   4.769297e-05   106       97        1         0         
  97    3.460257e-13   1.948696e-08   1.028744e-04   107       98        1         0         
  98    2.830724e-13   1.917609e-08   1.589237e-04   108       99        1         0         
  99    2.220402e-13   1.040127e-08   1.519609e-04   109       100       1         0         
  100   2.017774e-13   2.271427e-09   5.326112e-05   110       101       1         0         
  101   1.981073e-13   3.488763e-09   1.573467e-05   111       102       1         0         
  102   1.950758e-13   5.121069e-09   1.658789e-05   112       103       1         0         
  103   1.857924e-13   8.330431e-09   5.154604e-05   113       104       1         0         
  104   1.658161e-13   1.230100e-08   1.212647e-04   114       105       1         0         
  105   1.251610e-13   1.589771e-08   2.767631e-04   115       106       1         0         
  106   7.066321e-14   1.483150e-08   4.277369e-04   116       107       1         0         
  107   3.315437e-14   7.644105e-09   3.499337e-04   117       108       1         0         
  108   2.266718e-14   2.639079e-09   8.040193e-05   118       109       1         0         
  109   2.158706e-14   4.966665e-10   4.072094e-05   119       110       1         0         
  110   2.155023e-14   1.645189e-10   1.402308e-05   120       111       1         0         
  111   2.154415e-14   1.393662e-10   2.607782e-06   121       112       1         0         
  112   2.151981e-14   1.680663e-10   5.696801e-06   122       113       1         0         
  113   2.144702e-14   3.569663e-10   9.990536e-06   123       114       1         0         
  114   2.125608e-14   7.119782e-10   1.590071e-05   124       115       1         0         
  115   2.076815e-14   1.288041e-09   2.417302e-05   125       116       1         0         
  116   1.955841e-14   2.136819e-09   3.626880e-05   126       117       1         0         
  117   1.682217e-14   3.209684e-09   5.382085e-05   127       118       1         0         
  118   1.179709e-14   3.936794e-09   8.764236e-05   128       119       1         0         
  119   5.895852e-15   3.708875e-09   1.387604e-04   129       120       1         0         
  120   4.382986e-15   3.428203e-09   5.678330e-05   131       121       2         0         
  121   2.173313e-15   9.120493e-10   9.196177e-05   132       122       1         0         
  122   1.837327e-15   1.712108e-10   3.896311e-05   133       123       1         0         
  123   1.827066e-15   3.213517e-11   5.477986e-06   134       124       1         0         
Optimization Terminated with Status: Converged
The process took 72.892 seconds to run.
