Starting optimization with 100...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  
  89    7.162181e-13   1.918956e-09   5.126215e-06   94        90        1         0         
  90    7.130123e-13   3.684778e-09   8.601423e-06   95        91        1         0         
  91    7.034200e-13   7.061919e-09   2.561886e-05   96        92        1         0         
  92    6.803243e-13   1.202912e-08   6.295581e-05   97        93        1         0         
  93    6.232594e-13   1.923934e-08   1.600616e-04   98        94        1         0         
  94    5.018271e-13   2.715738e-08   3.545982e-04   99        95        1         0         
  95    3.032452e-13   3.005375e-08   6.183169e-04   100       96        1         0         
  96    1.137853e-13   2.114254e-08   6.338862e-04   101       97        1         0         
  97    4.498886e-14   1.077184e-08   2.289427e-04   102       98        1         0         
  98    2.801217e-14   1.932451e-09   6.039388e-05   103       99        1         0         
  99    2.682278e-14   3.554453e-10   5.237230e-05   104       100       1         0         
  100   2.676754e-14   2.928117e-10   6.104458e-06   105       101       1         0         
  101   2.663136e-14   5.053151e-10   1.004148e-05   106       102       1         0         
  102   2.631156e-14   1.000468e-09   1.411805e-05   107       103       1         0         
  103   2.548316e-14   1.827926e-09   2.166724e-05   108       104       1         0         
  104   2.362267e-14   2.882032e-09   2.757427e-05   109       105       1         0         
  105   2.015794e-14   3.681366e-09   2.978593e-05   110       106       1         0         
  106   1.601090e-14   3.131493e-09   4.487848e-05   111       107       1         0         
  107   1.396889e-14   1.555966e-09   5.148340e-05   112       108       1         0         
  108   1.329186e-14   3.548074e-10   3.745063e-05   113       109       1         0         
  109   1.323390e-14   5.161149e-11   1.108989e-05   114       110       1         0         
Optimization Terminated with Status: Converged
The process took 1174.68 seconds to run.
