run.
Starting optimization with 20...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  n_vmult   dRdW_form         dRdW_mult         dRdX_mult         d2R_mult          
  17    3.308901e-05   1.441700e-04   1.395506e-01   19        18        1         0         46800     104               27954             18                0                 
  18    3.197504e-05   2.578680e-05   1.799019e-02   20        19        1         0         48874     109               29121             19                0                 
  19    3.185996e-05   3.000852e-05   2.118850e-02   21        20        1         0         51026     114               30366             20                0                 
  20    3.162299e-05   4.207618e-05   2.492421e-02   22        21        1         0         53172     119               31605             21                0                 
  21    3.077118e-05   7.499688e-05   6.781618e-02   23        22        1         0         55291     124               32817             22                0                 
  22    2.878863e-05   1.253956e-04   1.521001e-01   24        23        1         0         57383     129               34002             23                0                 
  23    2.429507e-05   1.874520e-04   3.720855e-01   25        24        1         0         59460     134               35172             24                0                 
  24    1.675402e-05   2.614913e-04   7.427809e-01   26        25        1         0         61519     139               36324             25                0                 
  25    8.542698e-06   2.002596e-04   9.356962e-01   27        26        1         0         64355     145               38073             26                0                 
  26    3.555150e-06   8.288371e-05   5.187398e-01   28        27        1         0         67215     151               39846             27                0                 
  27    2.117362e-06   3.688667e-05   1.140267e-01   29        28        1         0         69295     156               41019             28                0                 
  28    1.673467e-06   3.933944e-05   5.220797e-02   30        29        1         0         71426     161               42243             29                0                 
  29    7.427484e-07   3.903001e-05   5.188411e-02   31        30        1         0         73542     166               43452             30                0                 
  30    5.451865e-07   6.059011e-05   8.384210e-02   33        31        2         0         77926     176               46029             31                0                 
  31    1.311924e-07   1.403541e-05   6.049730e-02   34        32        1         0         80063     181               47259             32                0                 
  32    9.935688e-08   3.338880e-06   3.636094e-02   35        33        1         0         82254     186               48543             33                0                 
  33    9.617880e-08   1.625173e-06   1.304404e-02   36        34        1         0         84502     191               49884             34                0                 
  34    9.475393e-08   1.732544e-06   2.561480e-03   37        35        1         0         86810     196               51285             35                0                 
  35    8.154875e-08   4.148112e-06   1.883240e-02   38        36        1         0         89067     201               52635             36                0                 
  36    6.855851e-08   5.011073e-06   1.715986e-02   39        37        1         0         91306     206               53967             37                0                 
  37    5.730772e-08   3.898670e-06   2.088152e-02   40        38        1         0         93551     211               55305             38                0                 
  38    5.546394e-08   1.829807e-06   9.576084e-03   41        39        1         0         95826     216               56673             39                0                 
  39    5.528992e-08   2.197149e-07   2.116564e-03   42        40        1         0         98185     221               58125             40                0                 
  40    5.527930e-08   1.970044e-07   6.125796e-04   43        41        1         0         100568    226               59601             41                0                 
  41    5.526546e-08   2.183985e-07   2.080879e-04   44        42        1         0         103014    231               61140             42                0                 
  42    5.504316e-08   6.079459e-07   2.505397e-03   45        43        1         0         105337    236               62556             43                0                 
  43    5.461742e-08   1.125727e-06   4.326140e-03   46        44        1         0         107666    241               63978             44                0                 
  44    5.337454e-08   2.074839e-06   1.269979e-02   47        45        1         0         109974    246               65379             45                0                 
  45    5.042546e-08   3.426161e-06   3.123954e-02   48        46        1         0         112267    251               66765             46                0                 
  46    4.353169e-08   5.198762e-06   7.646673e-02   49        47        1         0         114563    256               68154             47                0                 
  47    3.057064e-08   6.585402e-06   1.531377e-01   50        48        1         0         116829    261               69513             48                0                 
  48    1.419007e-08   5.853713e-06   2.114934e-01   51        49        1         0         119095    266               70872             49                0                 
  49    4.351244e-09   3.335820e-06   1.359947e-01   52        50        1         0         121322    271               72192             50                0                 
  50    2.388969e-09   1.657448e-06   2.196994e-02   53        51        1         0         123555    276               73518             51                0                 
  51    1.595544e-09   2.317992e-07   2.533288e-02   54        52        1         0         125821    281               74877             52                0                 
  52    1.550642e-09   7.492451e-08   1.096077e-02   55        53        1         0         128180    286               76329             53                0                 
  53    1.543306e-09   8.283800e-08   1.639197e-03   56        54        1         0         129867    290               77289             54                0                 
  54    1.479071e-09   2.127311e-07   9.218983e-03   57        55        1         0         132235    295               78750             55                0                 
  55    1.366760e-09   3.739472e-07   9.245896e-03   58        56        1         0         134585    300               80193             56                0                 
  56    1.086849e-09   6.042196e-07   1.308270e-02   59        57        1         0         136893    305               81594             57                0                 
  57    6.446700e-10   7.087941e-07   1.346327e-02   60        58        1         0         139234    310               83028             58                0                 
  58    2.081783e-10   8.748543e-07   2.327652e-02   61        59        1         0         141563    315               84450             59                0                 
  59    3.355282e-11   2.635530e-07   2.301906e-02   62        60        1         0         143934    320               85914             60                0                 
  60    6.915586e-12   3.426847e-08   8.050192e-03   63        61        1         0         146284    325               87357             61                0                 
  61    5.354242e-12   1.834127e-09   1.652938e-03   64        62        1         0         148697    330               88863             62                0                 
  62    5.350773e-12   7.741576e-10   8.577724e-05   65        63        1         0         150462    334               89901             63                0                 
Optimization Terminated with Status: Converged
The process took 207.427 seconds to run.
Total n_vmult for algorithm 150462
