run.
Starting optimization with 20...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  n_vmult   dRdW_form         dRdW_mult         dRdX_mult         d2R_mult          
  25    1.718440e-05   3.236574e-04   6.585692e-01   26        26        1         0         45086     150               32904             26                0                 
  26    1.169160e-05   3.747683e-04   1.178005e+00   27        27        1         0         46866     156               34197             27                0                 
  27    6.094584e-06   3.500791e-04   5.115049e-01   28        28        1         0         48598     162               35442             28                0                 
  28    1.558985e-06   1.423833e-04   3.303061e-01   29        29        1         0         50471     168               36828             29                0                 
  29    5.283311e-07   2.101000e-05   5.899815e-02   30        30        1         0         52395     174               38265             30                0                 
  30    4.580394e-07   8.553354e-06   5.470115e-02   31        31        1         0         54385     180               39768             31                0                 
  31    4.446243e-07   7.360080e-06   2.034169e-02   32        32        1         0         55785     185               40761             32                0                 
  32    4.115832e-07   6.151118e-06   2.530071e-02   33        33        1         0         57176     190               41745             33                0                 
  33    3.396084e-07   1.119058e-05   3.539565e-02   34        34        1         0         58558     195               42720             34                0                 
  34    2.526724e-07   2.092355e-05   4.198193e-02   35        35        1         0         59931     200               43686             35                0                 
  35    1.687670e-07   1.466402e-05   3.794971e-02   36        36        1         0         61343     205               44691             36                0                 
  36    9.187898e-08   1.077577e-05   4.743753e-02   37        37        1         0         62662     210               45603             37                0                 
  37    6.575540e-08   9.595884e-06   2.037638e-02   38        38        1         0         63987     215               46521             38                0                 
  38    6.119426e-08   6.555604e-07   7.070740e-03   39        39        1         0         65372     220               47499             39                0                 
  39    6.106469e-08   2.446150e-07   1.787538e-03   40        40        1         0         66865     225               48585             40                0                 
  40    6.103053e-08   2.048533e-07   2.338371e-04   41        41        1         0         68388     230               49701             41                0                 
  41    6.069183e-08   1.005623e-06   2.478220e-03   42        42        1         0         69857     235               50763             42                0                 
  42    6.012112e-08   1.981821e-06   4.618398e-03   43        43        1         0         71344     240               51843             43                0                 
  43    5.837255e-08   3.837330e-06   1.526215e-02   44        44        1         0         72783     245               52875             44                0                 
  44    5.438610e-08   6.330779e-06   3.693738e-02   45        45        1         0         74210     250               53895             45                0                 
  45    4.544183e-08   9.324545e-06   8.774629e-02   46        46        1         0         75658     255               54936             46                0                 
  46    3.042833e-08   1.083593e-05   1.586402e-01   47        47        1         0         77121     260               55992             47                0                 
  47    1.497212e-08   8.149221e-06   1.785720e-01   48        48        1         0         78581     265               57045             48                0                 
  48    8.002167e-09   2.812375e-06   7.522564e-02   49        49        1         0         80008     270               58065             49                0                 
  49    6.904853e-09   3.285453e-07   1.323542e-02   50        50        1         0         81429     275               59079             50                0                 
  50    6.846611e-09   1.713663e-07   1.238675e-02   51        51        1         0         82940     280               60183             51                0                 
  51    6.830018e-09   1.730259e-07   2.543332e-03   52        52        1         0         84523     285               61359             52                0                 
  52    6.503853e-09   1.159494e-06   1.463046e-02   53        53        1         0         86001     290               62430             53                0                 
  53    5.850228e-09   1.276058e-06   1.556055e-02   54        54        1         0         87485     295               63507             54                0                 
  54    3.494234e-09   1.910286e-06   3.241308e-02   55        55        1         0         88966     300               64581             55                0                 
  55    1.428394e-09   1.456728e-06   4.205433e-02   56        56        1         0         90438     305               65646             56                0                 
  56    2.643260e-10   4.575672e-07   5.483104e-02   57        57        1         0         91940     310               66741             57                0                 
  57    1.677810e-11   2.914568e-07   3.359645e-02   58        58        1         0         93436     315               67830             58                0                 
  58    1.000586e-11   2.508799e-07   3.062981e-03   59        59        1         0         94971     320               68958             59                0                 
  59    7.485771e-12   1.107760e-08   4.421521e-04   60        60        1         0         96521     325               70101             60                0                 
  60    7.465831e-12   1.752404e-09   1.268624e-04   61        61        1         0         98185     330               71358             61                0                 
  61    7.465159e-12   4.792640e-10   1.391632e-05   62        62        1         0         99918     335               72684             62                0                 
Optimization Terminated with Status: Converged
The process took 42.7894 seconds to run.
Total n_vmult for algorithm 99918
