run.
Starting optimization with 100...

Quasi-Newton Method with Limited-Memory BFGS
Line Search: Backtracking satisfying Null Curvature Condition
-------------------------------------------------------------------------------------------------------------
Quasi-Newton Method status output definitions

  iter     - Number of iterates (steps taken) 
  value    - Objective function value 
  gnorm    - Norm of the gradient
  snorm    - Norm of the step (update to optimization vector)
  #fval    - Cumulative number of times the objective function was evaluated
  #grad    - Number of times the gradient was computed
-------------------------------------------------------------------------------------------------------------
  iter  value          gnorm          snorm          #fval     #grad     ls_#fval  ls_#grad  n_vmult   dRdW_form         dRdW_mult         dRdX_mult         d2R_mult          
  15    5.384585e-08   1.074009e-05   3.254330e-03   17        16        1         0         26745     91                19353             16                0                 
  16    4.733770e-08   7.290910e-06   9.096493e-04   18        17        1         0         28166     96                20367             17                0                 
  17    3.825579e-08   6.793407e-06   2.164160e-03   19        18        1         0         29599     101               21393             18                0                 
  18    3.105924e-08   5.781313e-06   2.568509e-03   20        19        1         0         31083     106               22470             19                0                 
  19    2.381524e-08   3.623625e-06   3.691696e-03   21        20        1         0         32570     111               23550             20                0                 
  20    1.953369e-08   4.247031e-06   3.336289e-03   22        21        1         0         33988     116               24561             21                0                 
  21    1.489069e-08   5.230017e-06   3.800208e-03   23        22        1         0         35430     121               25596             22                0                 
  22    8.922602e-09   6.226004e-06   5.779624e-03   24        23        1         0         36905     126               26664             23                0                 
  23    6.869884e-09   7.095826e-06   4.097635e-03   26        24        2         0         39351     135               28383             24                0                 
  24    4.238462e-09   2.081408e-06   1.876477e-03   27        25        1         0         40802     140               29427             25                0                 
  25    3.896400e-09   7.801926e-07   3.827079e-04   28        26        1         0         42289     145               30507             26                0                 
  26    3.794628e-09   7.780050e-07   2.020675e-04   29        27        1         0         43803     150               31614             27                0                 
  27    3.605968e-09   1.075151e-06   4.120134e-04   30        28        1         0         45305     155               32709             28                0                 
  28    3.221717e-09   1.455784e-06   1.029858e-03   31        29        1         0         46780     160               33777             29                0                 
  29    2.597526e-09   1.600439e-06   1.934087e-03   32        30        1         0         48285     165               34875             30                0                 
  30    2.005939e-09   2.421358e-06   4.211246e-03   33        31        1         0         49772     170               35955             31                0                 
  31    1.316214e-09   1.244879e-06   2.091019e-03   34        32        1         0         51217     175               36993             32                0                 
  32    1.020724e-09   6.614578e-07   4.445492e-04   35        33        1         0         52716     180               38085             33                0                 
  33    7.896872e-10   7.028650e-07   9.035661e-04   36        34        1         0         54236     185               39198             34                0                 
  34    6.339408e-10   1.143061e-06   1.251402e-03   37        35        1         0         55762     190               40317             35                0                 
  35    4.552077e-10   7.228287e-07   1.101063e-03   38        36        1         0         57342     195               41490             36                0                 
  36    3.573449e-10   2.389735e-07   7.688580e-04   39        37        1         0         58886     200               42627             37                0                 
  37    3.423655e-10   1.818818e-07   1.527901e-04   40        38        1         0         60433     205               43767             38                0                 
  38    3.299567e-10   2.068053e-07   1.271012e-04   41        39        1         0         61986     210               44913             39                0                 
  39    3.034461e-10   2.925638e-07   3.331124e-04   42        40        1         0         63572     215               46092             40                0                 
  40    2.752766e-10   3.498827e-07   5.577476e-04   43        41        1         0         65089     220               47202             41                0                 
  41    2.546967e-10   2.088369e-07   4.463879e-04   44        42        1         0         66633     225               48339             42                0                 
  42    2.434548e-10   1.437880e-07   9.764304e-05   45        43        1         0         68177     230               49476             43                0                 
  43    2.276224e-10   2.352222e-07   2.290089e-04   46        44        1         0         69730     235               50622             44                0                 
  44    2.090310e-10   3.203427e-07   3.533205e-04   47        45        1         0         71289     240               51774             45                0                 
  45    1.656130e-10   3.930668e-07   1.031416e-03   48        46        1         0         72842     245               52920             46                0                 
  46    1.483799e-10   7.172868e-07   1.932700e-03   49        47        1         0         74371     250               54042             47                0                 
  47    9.321899e-11   2.655203e-07   1.312665e-04   50        48        1         0         75894     255               55158             48                0                 
  48    6.710061e-11   1.691652e-07   3.347193e-04   51        49        1         0         77450     260               56307             49                0                 
  49    5.008523e-11   2.123962e-07   5.097242e-04   52        50        1         0         79057     265               57507             50                0                 
  50    3.699766e-11   1.366772e-07   5.411453e-04   53        51        1         0         80652     270               58695             51                0                 
  51    3.370206e-11   1.210569e-07   1.815124e-04   54        52        1         0         82217     275               59853             52                0                 
  52    3.301271e-11   5.162156e-08   2.891320e-05   55        53        1         0         83806     280               61035             53                0                 
  53    3.256911e-11   5.553152e-08   2.456502e-05   56        54        1         0         85434     285               62256             54                0                 
  54    3.115195e-11   9.778406e-08   8.114499e-05   57        55        1         0         87041     290               63456             55                0                 
  55    2.886607e-11   1.382281e-07   1.479181e-04   58        56        1         0         88684     295               64692             56                0                 
  56    2.574239e-11   1.360957e-07   2.495604e-04   59        57        1         0         90297     300               65898             57                0                 
  57    2.514235e-11   1.192489e-07   8.896540e-05   62        58        3         0         93939     313               68493             58                0                 
  58    2.357524e-11   5.337453e-08   1.424530e-04   63        59        1         0         95525     318               69672             59                0                 
  59    2.301366e-11   2.692797e-08   5.232382e-05   64        60        1         0         97105     323               70845             60                0                 
  60    2.268956e-11   4.892247e-08   3.258479e-05   65        61        1         0         98724     328               72057             61                0                 
  61    2.208406e-11   8.349250e-08   6.085482e-05   66        62        1         0         100358    333               73284             62                0                 
  62    2.056785e-11   1.362117e-07   1.648879e-04   67        63        1         0         101995    338               74514             63                0                 
  63    1.746209e-11   1.898887e-07   3.771497e-04   68        64        1         0         103641    343               75753             64                0                 
  64    1.272172e-11   1.972054e-07   6.577443e-04   69        65        1         0         105317    348               77022             65                0                 
  65    1.103060e-11   2.207983e-07   9.175455e-04   70        66        1         0         106858    353               78156             66                0                 
  66    6.048072e-12   7.043894e-08   1.348384e-04   71        67        1         0         108423    358               79314             67                0                 
  67    4.953154e-12   2.033978e-08   6.662788e-05   72        68        1         0         110030    363               80514             68                0                 
  68    4.421388e-12   5.156287e-08   7.790421e-05   73        69        1         0         111676    368               81753             69                0                 
  69    3.824594e-12   7.712817e-08   1.162389e-04   74        70        1         0         113373    373               83043             70                0                 
  70    2.695641e-12   9.290831e-08   2.710576e-04   75        71        1         0         115094    378               84357             71                0                 
  71    1.657831e-12   6.821195e-08   3.557911e-04   76        72        1         0         116782    383               85638             72                0                 
  72    1.468327e-12   3.410475e-08   1.440283e-04   77        73        1         0         118365    388               86814             73                0                 
  73    1.204343e-12   9.976728e-09   5.183407e-05   78        74        1         0         119957    393               87999             74                0                 
  74    1.187367e-12   2.466331e-09   2.370498e-05   79        75        1         0         121666    398               89301             75                0                 
  75    1.185010e-12   2.351456e-09   7.339828e-06   80        76        1         0         122812    402               90120             76                0                 
  76    1.182294e-12   3.896403e-09   5.746866e-06   81        77        1         0         123967    406               90948             77                0                 
  77    1.174216e-12   7.544300e-09   1.154937e-05   82        78        1         0         125712    411               92286             78                0                 
  78    1.154926e-12   1.310125e-08   2.133093e-05   83        79        1         0         127451    416               93618             79                0                 
  79    1.107758e-12   2.111956e-08   4.769345e-05   84        80        1         0         129166    421               94926             80                0                 
  80    1.010686e-12   2.931790e-08   1.003480e-04   85        81        1         0         130857    426               96210             81                0                 
  81    8.626204e-13   3.066359e-08   1.679112e-04   86        82        1         0         132518    431               97464             82                0                 
  82    6.680766e-13   1.936874e-08   2.036973e-04   87        83        1         0         134209    436               98748             83                0                 
  83    5.149873e-13   4.339113e-09   2.194159e-04   88        84        1         0         135900    441               100032            84                0                 
  84    4.689009e-13   1.331145e-08   5.884483e-05   89        85        1         0         137648    446               101373            85                0                 
  85    4.057232e-13   2.215213e-08   7.952175e-05   90        86        1         0         139408    451               102726            86                0                 
  86    3.061297e-13   2.797014e-08   1.406558e-04   91        87        1         0         141183    456               104094            87                0                 
  87    1.616557e-13   2.604682e-08   2.537066e-04   92        88        1         0         142934    461               105438            88                0                 
  88    1.536005e-13   2.670434e-08   5.652303e-05   96        89        4         0         147823    478               108960            89                0                 
  89    5.676001e-14   1.257233e-08   1.839987e-04   97        90        1         0         149532    483               110262            90                0                 
  90    3.262947e-14   2.806063e-09   6.441770e-05   98        91        1         0         151250    488               111573            91                0                 
  91    3.060612e-14   3.919838e-10   1.506132e-05   99        92        1         0         153028    493               112944            92                0                 
Optimization Terminated with Status: Converged
The process took 65.464 seconds to run.
Total n_vmult for algorithm 153028
